,amount,user_id_mapping,user_seg,user_subseg
3919,4,3919,normal,active
23900,4,23900,normal,active
16637,4,16637,normal,active
3438,4,3438,normal,active
51871,4,51871,normal,active
42204,4,42204,normal,active
70898,4,70898,normal,active
6268,4,6268,normal,active
9080,4,9080,normal,active
49200,4,49200,normal,active
63377,4,63377,normal,active
1755,4,1755,normal,active
37796,4,37796,normal,active
38903,4,38903,normal,active
35682,4,35682,normal,active
37605,4,37605,normal,active
65647,4,65647,normal,active
62965,4,62965,normal,active
35057,4,35057,normal,active
20007,4,20007,normal,active
31508,4,31508,normal,active
2038,4,2038,normal,active
40322,4,40322,normal,active
64356,4,64356,normal,active
16201,4,16201,normal,active
32538,4,32538,normal,active
13546,4,13546,normal,active
689,4,689,normal,active
46259,4,46259,normal,active
42260,4,42260,normal,active
11165,4,11165,normal,active
60946,4,60946,normal,active
49289,4,49289,normal,active
8029,4,8029,normal,active
76670,4,76670,normal,active
68900,4,68900,normal,active
30872,4,30872,normal,active
4952,4,4952,normal,active
34270,4,34270,normal,active
19414,4,19414,normal,active
42184,4,42184,normal,active
29815,4,29815,normal,active
36503,4,36503,normal,active
46379,4,46379,normal,active
59934,4,59934,normal,active
29686,4,29686,normal,active
1570,4,1570,normal,active
31835,4,31835,normal,active
4163,4,4163,normal,active
1346,4,1346,normal,active
28422,4,28422,normal,active
53137,4,53137,normal,active
45740,4,45740,normal,active
44998,4,44998,normal,active
30461,4,30461,normal,active
47786,4,47786,normal,active
66981,4,66981,normal,active
72102,4,72102,normal,active
3635,4,3635,normal,active
67844,4,67844,normal,active
38760,4,38760,normal,active
45762,4,45762,normal,active
58319,4,58319,normal,active
16628,4,16628,normal,active
34050,4,34050,normal,active
67388,4,67388,normal,active
2484,4,2484,normal,active
46983,4,46983,normal,active
55217,4,55217,normal,active
36058,4,36058,normal,active
45893,4,45893,normal,active
1396,4,1396,normal,active
61557,4,61557,normal,active
58772,4,58772,normal,active
13185,4,13185,normal,active
54181,4,54181,normal,active
64731,4,64731,normal,active
12626,4,12626,normal,active
13676,4,13676,normal,active
9733,4,9733,normal,active
5194,4,5194,normal,active
21126,4,21126,normal,active
56708,4,56708,normal,active
35499,4,35499,normal,active
74533,4,74533,normal,active
35300,4,35300,normal,active
39567,4,39567,normal,active
27550,4,27550,normal,active
49637,4,49637,normal,active
24006,4,24006,normal,active
14666,4,14666,normal,active
70812,4,70812,normal,active
34079,4,34079,normal,active
42485,4,42485,normal,active
39849,4,39849,normal,active
23396,4,23396,normal,active
4478,4,4478,normal,active
40777,4,40777,normal,active
21931,4,21931,normal,active
41555,4,41555,normal,active
45307,4,45307,normal,active
75233,4,75233,normal,active
31652,4,31652,normal,active
49099,4,49099,normal,active
24039,4,24039,normal,active
6309,4,6309,normal,active
31761,4,31761,normal,active
38131,4,38131,normal,active
9048,4,9048,normal,active
10979,4,10979,normal,active
70095,4,70095,normal,active
17504,4,17504,normal,active
517,4,517,normal,active
726,4,726,normal,active
8273,4,8273,normal,active
49624,4,49624,normal,active
14704,4,14704,normal,active
50304,4,50304,normal,active
26501,4,26501,normal,active
5223,4,5223,normal,active
18332,4,18332,normal,active
7049,4,7049,normal,active
19620,4,19620,normal,active
39870,4,39870,normal,active
39652,4,39652,normal,active
28319,4,28319,normal,active
22955,4,22955,normal,active
65786,4,65786,normal,active
47606,4,47606,normal,active
35623,4,35623,normal,active
8682,4,8682,normal,active
7578,4,7578,normal,active
29751,4,29751,normal,active
6347,4,6347,normal,active
74135,4,74135,normal,active
40800,4,40800,normal,active
44835,4,44835,normal,active
66509,4,66509,normal,active
36060,4,36060,normal,active
65439,4,65439,normal,active
10035,4,10035,normal,active
31198,4,31198,normal,active
33044,4,33044,normal,active
24636,4,24636,normal,active
65093,4,65093,normal,active
32286,4,32286,normal,active
60270,4,60270,normal,active
40324,4,40324,normal,active
21618,4,21618,normal,active
50810,4,50810,normal,active
35855,4,35855,normal,active
24193,4,24193,normal,active
39012,4,39012,normal,active
54035,4,54035,normal,active
37554,4,37554,normal,active
12029,4,12029,normal,active
10789,4,10789,normal,active
40071,4,40071,normal,active
4669,4,4669,normal,active
18047,4,18047,normal,active
58241,4,58241,normal,active
5360,4,5360,normal,active
21200,4,21200,normal,active
3917,4,3917,normal,active
12377,4,12377,normal,active
1226,4,1226,normal,active
66539,4,66539,normal,active
61009,4,61009,normal,active
24462,4,24462,normal,active
23285,4,23285,normal,active
61915,4,61915,normal,active
60951,4,60951,normal,active
7205,4,7205,normal,active
1604,4,1604,normal,active
62455,4,62455,normal,active
28623,4,28623,normal,active
31876,4,31876,normal,active
72556,4,72556,normal,active
6944,4,6944,normal,active
13521,4,13521,normal,active
51426,4,51426,normal,active
18845,4,18845,normal,active
51892,4,51892,normal,active
58303,4,58303,normal,active
59163,4,59163,normal,active
8158,4,8158,normal,active
58462,4,58462,normal,active
10102,4,10102,normal,active
1781,4,1781,normal,active
40758,4,40758,normal,active
25872,4,25872,normal,active
32922,4,32922,normal,active
26562,4,26562,normal,active
59002,4,59002,normal,active
35914,4,35914,normal,active
51008,4,51008,normal,active
11766,4,11766,normal,active
22776,4,22776,normal,active
57558,4,57558,normal,active
4275,4,4275,normal,active
63401,4,63401,normal,active
28632,4,28632,normal,active
47668,4,47668,normal,active
58450,4,58450,normal,active
27168,4,27168,normal,active
51558,4,51558,normal,active
52454,4,52454,normal,active
17588,4,17588,normal,active
18995,4,18995,normal,active
3956,4,3956,normal,active
28492,4,28492,normal,active
26537,4,26537,normal,active
7273,4,7273,normal,active
19771,4,19771,normal,active
31885,4,31885,normal,active
20078,4,20078,normal,active
53385,4,53385,normal,active
63785,4,63785,normal,active
41733,4,41733,normal,active
65274,4,65274,normal,active
27196,4,27196,normal,active
20546,4,20546,normal,active
28504,4,28504,normal,active
76710,4,76710,normal,active
37195,4,37195,normal,active
44403,4,44403,normal,active
61459,4,61459,normal,active
10770,4,10770,normal,active
15674,4,15674,normal,active
9655,4,9655,normal,active
54323,4,54323,normal,active
39395,4,39395,normal,active
48028,4,48028,normal,active
40922,4,40922,normal,active
15871,4,15871,normal,active
50846,4,50846,normal,active
26687,4,26687,normal,active
5303,4,5303,normal,active
2855,4,2855,normal,active
30794,4,30794,normal,active
8628,4,8628,normal,active
54150,4,54150,normal,active
23829,4,23829,normal,active
2014,4,2014,normal,active
6128,4,6128,normal,active
25450,4,25450,normal,active
39389,4,39389,normal,active
21737,4,21737,normal,active
8298,4,8298,normal,active
65547,4,65547,normal,active
36419,4,36419,normal,active
13578,4,13578,normal,active
59919,4,59919,normal,active
34956,4,34956,normal,active
18694,4,18694,normal,active
6634,4,6634,normal,active
9359,4,9359,normal,active
73020,4,73020,normal,active
16903,4,16903,normal,active
37273,4,37273,normal,active
44149,4,44149,normal,active
36592,4,36592,normal,active
4680,4,4680,normal,active
29044,4,29044,normal,active
18056,4,18056,normal,active
13381,4,13381,normal,active
35498,4,35498,normal,active
6812,4,6812,normal,active
24875,4,24875,normal,active
45181,4,45181,normal,active
24775,4,24775,normal,active
9859,4,9859,normal,active
16050,4,16050,normal,active
39501,4,39501,normal,active
39549,4,39549,normal,active
40132,4,40132,normal,active
25841,4,25841,normal,active
50914,4,50914,normal,active
12899,4,12899,normal,active
17462,4,17462,normal,active
6700,4,6700,normal,active
6589,4,6589,normal,active
13279,4,13279,normal,active
56661,4,56661,normal,active
5391,4,5391,normal,active
57058,4,57058,normal,active
19404,4,19404,normal,active
67884,4,67884,normal,active
4833,4,4833,normal,active
10735,4,10735,normal,active
33172,4,33172,normal,active
57142,4,57142,normal,active
1906,4,1906,normal,active
32237,4,32237,normal,active
44699,4,44699,normal,active
968,4,968,normal,active
37389,4,37389,normal,active
14570,4,14570,normal,active
7675,4,7675,normal,active
48896,4,48896,normal,active
50365,4,50365,normal,active
36511,4,36511,normal,active
48586,4,48586,normal,active
22410,4,22410,normal,active
47461,4,47461,normal,active
18851,4,18851,normal,active
10595,4,10595,normal,active
11110,4,11110,normal,active
24680,4,24680,normal,active
57584,4,57584,normal,active
32680,4,32680,normal,active
71641,4,71641,normal,active
13612,4,13612,normal,active
53128,4,53128,normal,active
31558,4,31558,normal,active
14139,4,14139,normal,active
32819,4,32819,normal,active
63639,4,63639,normal,active
62179,4,62179,normal,active
17486,4,17486,normal,active
22599,4,22599,normal,active
33403,4,33403,normal,active
15419,4,15419,normal,active
23631,4,23631,normal,active
48477,4,48477,normal,active
62806,4,62806,normal,active
58318,4,58318,normal,active
29366,4,29366,normal,active
55362,4,55362,normal,active
65757,4,65757,normal,active
61617,4,61617,normal,active
39098,4,39098,normal,active
28233,4,28233,normal,active
4867,4,4867,normal,active
9530,4,9530,normal,active
18015,4,18015,normal,active
35555,4,35555,normal,active
5629,4,5629,normal,active
47379,4,47379,normal,active
62718,4,62718,normal,active
9883,4,9883,normal,active
12985,4,12985,normal,active
38328,4,38328,normal,active
24500,4,24500,normal,active
2940,4,2940,normal,active
66216,4,66216,normal,active
18661,4,18661,normal,active
35827,4,35827,normal,active
6536,4,6536,normal,active
49165,4,49165,normal,active
21723,4,21723,normal,active
30992,4,30992,normal,active
32027,4,32027,normal,active
15300,4,15300,normal,active
30562,4,30562,normal,active
30550,4,30550,normal,active
17848,4,17848,normal,active
20451,4,20451,normal,active
67953,4,67953,normal,active
35010,4,35010,normal,active
4507,4,4507,normal,active
13744,4,13744,normal,active
35651,4,35651,normal,active
21447,4,21447,normal,active
52320,4,52320,normal,active
54943,4,54943,normal,active
58019,4,58019,normal,active
1324,4,1324,normal,active
7354,4,7354,normal,active
1780,4,1780,normal,active
36155,4,36155,normal,active
61351,4,61351,normal,active
28687,4,28687,normal,active
24481,4,24481,normal,active
6705,4,6705,normal,active
11777,4,11777,normal,active
39048,4,39048,normal,active
69236,4,69236,normal,active
28919,4,28919,normal,active
19438,4,19438,normal,active
52158,4,52158,normal,active
38008,4,38008,normal,active
56898,4,56898,normal,active
32139,4,32139,normal,active
19150,4,19150,normal,active
45462,4,45462,normal,active
30675,4,30675,normal,active
31138,4,31138,normal,active
30122,4,30122,normal,active
42504,4,42504,normal,active
30255,4,30255,normal,active
36192,4,36192,normal,active
17355,4,17355,normal,active
60459,4,60459,normal,active
20989,4,20989,normal,active
2098,4,2098,normal,active
23716,4,23716,normal,active
27523,4,27523,normal,active
67617,4,67617,normal,active
1654,4,1654,normal,active
69210,4,69210,normal,active
20921,4,20921,normal,active
19514,4,19514,normal,active
8982,4,8982,normal,active
32154,4,32154,normal,active
31265,4,31265,normal,active
2983,4,2983,normal,active
74814,4,74814,normal,active
69002,4,69002,normal,active
29535,4,29535,normal,active
64906,4,64906,normal,active
37762,4,37762,normal,active
3912,4,3912,normal,active
34723,4,34723,normal,active
42171,4,42171,normal,active
5933,4,5933,normal,active
54643,4,54643,normal,active
58086,4,58086,normal,active
13002,4,13002,normal,active
12231,4,12231,normal,active
3104,4,3104,normal,active
64568,4,64568,normal,active
81323,4,81323,normal,active
45279,4,45279,normal,active
60320,4,60320,normal,active
1491,4,1491,normal,active
6225,4,6225,normal,active
56979,4,56979,normal,active
27824,4,27824,normal,active
15791,4,15791,normal,active
18244,4,18244,normal,active
25826,4,25826,normal,active
20150,4,20150,normal,active
50767,4,50767,normal,active
11533,4,11533,normal,active
52940,4,52940,normal,active
62335,4,62335,normal,active
13693,4,13693,normal,active
16217,4,16217,normal,active
69956,4,69956,normal,active
52231,4,52231,normal,active
25745,4,25745,normal,active
11647,4,11647,normal,active
66848,4,66848,normal,active
4897,4,4897,normal,active
33184,4,33184,normal,active
28002,4,28002,normal,active
57258,4,57258,normal,active
24192,4,24192,normal,active
54289,4,54289,normal,active
51919,4,51919,normal,active
43927,4,43927,normal,active
41966,4,41966,normal,active
332,4,332,normal,active
12239,4,12239,normal,active
23223,4,23223,normal,active
16740,4,16740,normal,active
59873,4,59873,normal,active
4106,4,4106,normal,active
23149,4,23149,normal,active
55332,4,55332,normal,active
63612,4,63612,normal,active
22275,4,22275,normal,active
47223,4,47223,normal,active
27262,4,27262,normal,active
32192,4,32192,normal,active
67376,4,67376,normal,active
31589,4,31589,normal,active
18190,4,18190,normal,active
72508,4,72508,normal,active
611,4,611,normal,active
55811,4,55811,normal,active
63786,4,63786,normal,active
27344,4,27344,normal,active
40901,4,40901,normal,active
4000,4,4000,normal,active
4605,4,4605,normal,active
78678,4,78678,normal,active
56992,4,56992,normal,active
71696,4,71696,normal,active
54370,4,54370,normal,active
52253,4,52253,normal,active
53499,4,53499,normal,active
5016,4,5016,normal,active
36899,4,36899,normal,active
12995,4,12995,normal,active
20805,4,20805,normal,active
24228,4,24228,normal,active
50152,4,50152,normal,active
67193,4,67193,normal,active
32580,4,32580,normal,active
3527,4,3527,normal,active
63481,4,63481,normal,active
37052,4,37052,normal,active
